NUM,CODE,Country,Continent,Cluster,Human_population_2010,Cov,Cov_L,Cov_U,mRP,lRP,uRP,Coverage,HDI,pop,PP,PPl,PPu,BI,BI_L,BI_U,LL,LLpc,LLpcU,LLpcL,L.cost.per,NTVcost,HRIGcost,ERIGcost,TCVcost,Num.1,Code,RISK,NTV,TCV_IM,TCV_ID,HRIG,ERIG,SMP,SMB,ND_NTV,ND_IM,ND_ID,NC_NTV,NC_IM,NC_ID,NTRAV,TRAV_U,TRAV_R,WK_LOST,DVAC,DVAC_C,DSTE,DSTE_C,DKIL,DKIL_C,CAT,CAT_C,TEST,TEST_C,CODE_GDP,GDP.US.,US..I.,FIRST_CONSULT,SUB_CONSULT,WHO,TRAVEL
107,LAO,Lao People's Democratic Republic,Asia,Asia_2,6436000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.524,6436000,0.967759392,0.951227858,0.978699991,0.001325,0.001325,0.0118826,2121.061785,0.000329562,7.25E-05,0.002594525,763.2666667,0.379489713,234.0454485,47.76855429,19.0805477,107,LAO,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,100,NA,0.004179615,1.335,7.97E-06,7.97E-06,7.97E-05,5,0.00016605,500,1.19E-07,16,LAO,984.153,0.404061418,2.724599349,1.99796675,WPRB,0.013404697
91,BGD,Bangladesh,Asia,Asia_3,164423000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.5,164423000,0.956168208,0.931589946,0.971401263,0.001013179,0.000455,0.00483,35712.15607,0.000217197,5.80E-05,0.001418538,685,0.379489713,113.6913472,43.05208385,14.24244036,91,BGD,1,0.862,0.138,0,0,0.01,1,0,14,5,5,14,NA,NA,14,10,80,12.068,0.001359473,1.1,1.36E-06,1.36E-06,0.000172074,5,0.000146993,500,7.45E-06,16,BGD,637.908,0.405705113,1.947774047,1.427900542,SEARD,0.023384235
115,PAK,Pakistan,Asia,Asia_3,184753000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.504,184753000,0.958344403,0.935562609,0.972672862,0.000455,0.000455,0.00483,45845.07095,0.000248142,6.62E-05,0.001620648,685,0.379489713,113.6913472,42.68998626,12.02761225,115,PAK,1,0.75,0.25,0,0,0,1,0,14,5,5,14,NA,NA,11.75,10,80,10.5,0.001359473,1.1,1.36E-06,1.36E-06,1.36E-05,5,0.000167936,500,7.45E-06,16,PAK,1049.749,0.37613818,2.77273201,2.034417624,EMRD,0.01200707
78,PAN,Panama,Americas,CentralAmericaMexico,3507000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.768,3507000,0.998703483,0.997417333,0.99938984,0.001632197,0.0004522,0.005470083,0,0,0,0,640,0.379489713,234.0454485,63.45479789,33.15486499,78,PAN,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.00570288,1.43,3.62E-05,3.62E-05,0.000361911,5,0,700,1.79E-05,16,PAN,7592.537,0.60364798,18.94634731,13.89189682,AMRB,0.031702243
48,TGO,Togo,Africa,Francophone,6781000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.435,6781000,0.901865149,0.835407353,0.940681484,0.001284031,0.001284031,0.00195446,675.2534385,9.96E-05,3.16E-05,0.000550705,500,0.379489713,234.0454485,72.16175799,24.41604662,48,TGO,1,0,1,0,0,0.00875,NA,NA,14,3.5,5,NA,3.5,NA,3.5,20,100,NA,0.01179767,1.2,0,0,0,20,5.55E-05,500,4.13E-06,16,TGO,458.785,0.534691394,2.095894399,1.537482731,AFRD,0.022960183
35,MOZ,Mozambique,Africa,SADC,23409000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.322,23409000,0.671572509,0.460877019,0.824943116,0.001493561,0.0003772,0.004230129,1455.831663,6.22E-05,2.17E-05,0.000313153,584.6666667,0.379489713,234.0454485,132.8449541,24.96490768,35,MOZ,1,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,80,NA,0.005767013,1.44,4.03E-08,4.03E-08,4.03E-06,20,3.46E-05,700,3.42E-06,16,MOZ,458.327,0.453620685,2.00572571,1.471230009,AFRE,0.028496931
50,UGA,Uganda,Africa,SADC,33797000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.446,33797000,0.914073156,0.858392025,0.94736142,0.000396,0.0003772,0.004230129,5770.489976,0.00017074,5.97E-05,0.000859732,584.6666667,0.379489713,234.0454485,132.8449541,24.96490768,50,UGA,1,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,80,NA,0.00382,1.47,4.03E-08,4.03E-08,4.03E-06,20,9.50E-05,500,3.25E-07,16,UGA,500.65,0.403543347,1.591063133,1.167068765,AFRE,0.025623573
92,BTN,Bhutan,Asia,Asia_3,708000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.522,708000,0.966919082,0.949911067,0.978241771,0.00483,0.000455,0.00483,262.7194223,0.000371073,0.000129697,0.001868475,685,0.379489713,113.6913472,42.87103506,13.13502631,92,BTN,1,0,1,0,0,0,NA,NA,14,5,5,NA,5,NA,5,10,80,NA,0.001359473,1.66,1.36E-06,1.36E-06,1.36E-05,5,0.000116583,500,1.41E-05,27.51,BTN,1978.276,0.364339089,5.692398059,4.17306016,SEARD,0.022753112
116,PHL,Philippines,Asia,Asia_4,93616000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.644,93616000,0.993291629,0.989615872,0.995869307,0.002313963,0.002313963,0.012248,2234.628384,2.39E-05,8.34E-06,0.000120194,763.2666667,0.379489713,181.8582856,42.13638952,35.15458974,116,PHL,1,0,0,1,0,0.0903,NA,NA,14,5,4,NA,NA,4,4,10,60,4,0.042727739,1.186,0.000177856,0.000177856,0.000149377,5,3.86E-06,700,6.72E-06,4.6,PHL,2007.362,0.537093146,2.314192446,1.69701265,WPRB,0.018511554
53,ZWE,Zimbabwe,Africa,SADC,12643000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.376,12643000,0.807440788,0.670535195,0.891959979,0.001493561,0.0003772,0.004230129,3532.211028,0.000279381,0.000104245,0.00132083,584.6666667,0.379489713,234.0454485,132.8449541,24.96490768,53,ZWE,1,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,80,NA,0.007909515,1.47,4.03E-08,4.03E-08,4.03E-06,20,0.000207627,700,1.50E-05,16,ZWE,594.332,1.369662108,9.847870559,7.223561335,AFRE,0.075331416
38,NGA,Nigeria,Africa,Francophone,158259000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.459,158259000,0.926715991,0.881938297,0.954562661,0.001284031,0.001284031,0.00195446,15086.62356,9.53E-05,3.80E-05,0.000423107,500,0.379489713,234.0454485,72.16175799,24.41604662,38,NGA,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,20,100,NA,0.026354048,1.5,0,0,4.43E-06,20,5.60E-05,500,1.52E-07,16,NGA,1389.307,0.57362992,5.237975017,3.842415027,AFRD,0.026335034
34,MAR,Morocco,Africa,NorthAfrica,32382000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.582,32382000,0.984829472,0.977718062,0.989774406,0.0015441,0.0002486,0.003353,2647.186776,8.17E-05,3.60E-05,0.000329341,763.2666667,0.379489713,234.0454485,16.27154171,17.79126703,34,MAR,1,0,1,0,0.023992528,0.071977584,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.007720338,1.43,9.66E-05,9.66E-05,0.001544068,5,1.80E-05,500,8.77E-06,16,MAR,3248.951,0.683358405,3.433032768,2.518895566,EMRD,0.022044318
95,CHN,China,Asia,China,1354148000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.687,1354148000,0.99620223,0.993636708,0.997846889,0.0110771,0.001054,0.014327,53424.96048,3.95E-05,1.76E-05,0.000157246,763.2666667,0.379489713,30.72449234,63.45479789,6.458155129,95,CHN,1,0,1,0,0.0126,0.0084,NA,NA,14,4.5,5,NA,NA,NA,4.5,10,60,NA,0.00288004,1.086,2.88E-06,2.88E-06,2.88E-05,5,3.84E-05,500,2.13E-06,16,CHN,4382.136,0.582830366,2.934574527,2.151942939,WPRB,0.017648395
124,TJK,Tajikistan,Asia,Eurasia,7075000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.607,7075000,0.989073692,0.983892364,0.992778002,0.001998,0.0010548,0.0066513,775.2163942,0.000109571,5.03E-05,0.00042417,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,124,TJK,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.013121979,0.7,5.74E-05,5.74E-05,5.74E-05,5,6.28E-05,700,8.34E-06,16,TJK,740.52,0.382649621,2.021536324,1.481622896,EURB,0.018764203
97,IND,India,Asia,India,1214465000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.547,1214465000,0.976052203,0.964121391,0.983884882,0.006925594,0.001054,0.014327,81685.81219,6.73E-05,3.14E-05,0.000256072,763.2666667,0.379489713,157.4947962,16.5783996,9.618518284,97,IND,1,0,0.852,0.148,0.004304348,0.00873913,NA,NA,14,5,4,NA,NA,4,4,10,60,NA,0.006861732,1.086,0.000177856,0.000177856,6.86E-05,5,1.48E-05,500,7.99E-08,16,IND,1264.839,0.378773015,3.55358739,2.605111906,SEARD,0.023250479
111,MNG,Mongolia,Asia,Eurasia,2699000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.653,2699000,0.994043876,0.990627677,0.99638539,0.0010548,0.0010548,0.0066513,2997.215876,0.001110491,0.000518674,0.004227814,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,111,MNG,1,0,1,0,0,0,NA,NA,14,5,5,14,NA,NA,4,10,50,NA,0.01338091,0.7,5.74E-05,5.74E-05,5.74E-05,5,0.000656557,700,2.41E-05,16,MNG,2226.984,0.555927813,3.580077909,2.625294845,WPRB,0.015580674
114,OMN,Oman,Asia,MiddleEast,2905000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.705,2905000,0.997008317,0.994812164,0.998361933,0.0009022,0.00046,0.0017386,239.5343695,8.25E-05,3.85E-05,0.000313923,1000,0.379489713,185.1917944,65.48911272,25.06713781,114,OMN,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,5.85E-05,1.2,5.21E-06,5.21E-06,5.21E-05,5,4.88E-05,1000,3.44E-05,16,OMN,18656.96,0.733408172,35.70285196,26.16881233,EMRB,0.011935247
99,IRN,Iran (Islamic Republic of),Asia,MiddleEast,75077000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.707,75077000,0.997086614,0.994906931,0.998412877,0.0017386,0.00046,0.0017386,5390.188437,7.18E-05,4.07E-05,0.000226803,1000,0.379489713,121.3062982,65.48911272,16.63837196,99,IRN,1,0,1,0,0.15,0,NA,NA,14,5,5,NA,5,NA,5,10,50,NA,0.005327863,0.5,5.21E-06,5.21E-06,5.21E-05,5,4.50E-05,700,2.66E-06,16,IRN,4740.853,0.436352463,5.054311551,3.704615267,EMRB,0.008165678
90,BHR,Bahrain,Asia,MiddleEast,809000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.806,809000,0.999217433,0.998256691,0.999666648,0.0009022,0.00046,0.0017386,4.985033479,6.16E-06,3.56E-06,1.91E-05,1000,0.379489713,185.1917944,65.48911272,25.06713781,90,BHR,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,3.83E-06,700,1.04E-05,16,BHR,20474.819,0.762507884,24.42155241,17.90005523,EMRB,0.011345087
100,IRQ,Iraq,Asia,MiddleEast,31467000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.573,31467000,0.982933442,0.974738607,0.988460667,0.00046,0.00046,0.0017386,720.2784594,2.29E-05,1.32E-05,7.09E-05,1000,0.379489713,312.410376,65.48911272,39.73870591,100,IRQ,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,1.42E-05,700,1.04E-05,16,IRQ,2563.535,0.724649623,7.891023971,5.789826849,EMRD,0.030100802
103,JOR,Jordan,Asia,MiddleEast,6471000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.698,6471000,0.996717389,0.994383362,0.99817043,0.000508,0.00046,0.0017386,132.979497,2.06E-05,1.19E-05,6.37E-05,1000,0.379489713,185.1917944,65.48911272,24.18660976,103,JOR,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,1.28E-05,700,1.85E-06,16,JOR,4499.789,0.797230504,3.908922025,2.865088957,EMRB,0.010609931
105,KWT,Kuwait,Asia,MiddleEast,3052000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.76,3052000,0.998558146,0.997183627,0.999314276,0.0009022,0.00046,0.0017386,49.30080354,1.62E-05,9.34E-06,5.01E-05,1000,0.379489713,185.1917944,65.48911272,25.06713781,105,KWT,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,1.00E-05,700,1.04E-05,16,KWT,36411.998,0.962044245,50.7663469,37.20977266,EMRB,0.014494949
108,LBN,Lebanon,Asia,MiddleEast,4251000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.739,4251000,0.998094489,0.99647257,0.999055051,0.0009022,0.00046,0.0017386,51.06322876,1.20E-05,6.94E-06,3.72E-05,1000,0.379489713,185.1917944,65.48911272,31.44259268,108,LBN,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,7.46E-06,700,1.04E-05,16,LBN,10044.163,0.6611087,26.85385057,19.68283589,EMRB,0.010843105
117,QAT,Qatar,Asia,MiddleEast,1509000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.831,1509000,0.999438664,0.998649891,0.999776856,0.0009022,0.00046,0.0017386,13.18874999,8.74E-06,5.05E-06,2.71E-05,1000,0.379489713,185.1917944,65.48911272,25.06713781,117,QAT,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,5.43E-06,700,1.04E-05,16,QAT,76167.849,0.860081974,9.903665646,7.25900463,EMRB,0.01535522
120,SAU,Saudi Arabia,Asia,MiddleEast,26245000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.77,26245000,0.998737471,0.997470521,0.999408631,0.0009022,0.00046,0.0017386,463.3333479,1.77E-05,1.02E-05,5.47E-05,1000,0.379489713,185.1917944,65.48911272,17.86367086,120,SAU,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,1.10E-05,700,1.04E-05,16,SAU,16995.78,0.713338118,35.56450569,26.06740986,EMRB,0.012499985
123,SYR,Syrian Arab Republic,Asia,MiddleEast,22505000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.632,22505000,0.992139995,0.988031621,0.995056352,0.0009022,0.00046,0.0017386,1279.817851,5.69E-05,3.29E-05,0.000176255,1000,0.379489713,149.3523153,65.48911272,19.40900676,123,SYR,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,3.53E-05,700,8.89E-08,16,SYR,2877.349,0.552436194,5.63565977,4.130721071,EMRB,0.009063981
129,ARE,United Arab Emirates,Asia,MiddleEast,4709000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.846,4709000,0.999540136,0.998861,0.999823437,0.0009022,0.00046,0.0017386,120.1118303,2.55E-05,1.47E-05,7.91E-05,1000,0.379489713,185.1917944,65.48911272,30.29641612,129,ARE,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,1.58E-05,700,1.04E-05,16,ARE,59716.851,1.223183153,52.23130533,38.28353064,EMRB,0.020723629
132,YEM,Yemen,Asia,MiddleEast,24258000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.462,24258000,0.929379882,0.886260826,0.956062217,0.0009022,0.00046,0.0017386,1078.180312,4.44E-05,2.57E-05,0.000137756,1000,0.379489713,185.1917944,65.48911272,25.06713781,132,YEM,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005213094,0.5,5.21E-06,5.21E-06,5.21E-05,5,2.76E-05,700,1.77E-05,16,YEM,1281.807,0.493306265,4.368872243,3.20554264,EMRD,0.015696022
52,ZMB,Zambia,Africa,SADC,13255000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.43,13255000,0.895820636,0.824187082,0.937417702,0.0003772,0.0003772,0.004230129,735.6941365,5.55E-05,3.53E-05,0.000157082,584.6666667,0.379489713,234.0454485,132.8449541,24.96490768,52,ZMB,1,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,80,NA,0.045265937,1.32,4.03E-08,4.03E-08,4.03E-06,20,1.22E-05,385,5.36E-06,16,ZMB,1221.363,0.807917086,5.339263863,3.916430437,AFRE,0.046207714
88,VEN,Venezuela (Bolivarian Republic of),Americas,Andean,29044000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.735,29044000,0.997990586,0.996313329,0.998989914,0.001489899,0.000616487,0.00340357,3720.374988,0.000128094,8.44E-05,0.00035009,763.2666667,0.379489713,513.3397142,152.2056133,81.43734259,88,VEN,1,0.5,0.5,0,0,0,0,1,14,5,5,14,NA,NA,14,10,60,7,0.023376326,1.3,6.16E-05,6.16E-05,0.000616116,5,3.39E-06,700,1.10E-06,16,VEN,9960.449,0.84203245,35.5920339,26.09689638,AMRB,0.043015054
55,ARG,Argentina,Americas,SouthernCone,40666000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.797,40666000,0.999118017,0.998080969,0.999615217,0.000931663,0.000752849,0.002025225,11467.32625,0.000281988,0.00018681,0.000766378,763.2666667,0.379489713,169.7780904,63.45479789,23.96062611,55,ARG,1,0.5,0.5,0,0,0,0,1,14,5,5,14,NA,NA,14,10,60,7,0.051649801,0.7,0.000154029,0.000154029,0.001540291,5,3.02E-05,700,1.72E-07,16,ARG,9138.177,0.576382367,12.22263151,8.961914033,AMRB,0.022526594
104,KAZ,Kazakhstan,Asia,Eurasia,15752000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.745,15752000,0.998240375,0.996689371,0.999139399,0.002901268,0.0010548,0.0066513,1612.157515,0.000102346,6.97E-05,0.000270687,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,104,KAZ,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005744133,0.7,5.74E-05,5.74E-05,5.74E-05,5,0.000106235,700,1.77E-05,16,KAZ,8882.973,0.704837087,6.052491103,4.43517125,EURC,0.022254185
106,KGZ,Kyrgyzstan,Asia,Eurasia,5549000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.615,5549000,0.990165636,0.985314446,0.993650784,0.002901268,0.0010548,0.0066513,347.9295462,6.27E-05,4.27E-05,0.000165834,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,106,KGZ,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005744133,0.7,5.74E-05,5.74E-05,5.74E-05,5,6.51E-05,700,1.77E-05,16,KGZ,863.654,0.384109636,2.62375705,1.923002062,EURB,0.026774875
128,TKM,Turkmenistan,Asia,Eurasia,5177000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.686,5177000,0.996151581,0.993562212,0.997816163,0.002901268,0.0010548,0.0066513,880.8446883,0.000170146,0.000115943,0.000450005,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,128,TKM,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005744133,0.7,5.74E-05,5.74E-05,5.74E-05,5,0.000176611,700,1.77E-05,16,TKM,3939.17,0.580570547,9.713874802,7.11948588,EURB,0.026791377
137,AZE,Azerbaijan,Europe,Eurasia,8932000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.731,8932000,0.99788103,0.996150662,0.99891924,0.002901268,0.0010548,0.0066513,671.2701352,7.52E-05,5.12E-05,0.000198767,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,137,AZE,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.005744133,0.7,5.74E-05,5.74E-05,5.74E-05,5,3.50E-06,700,3.47E-06,16,AZE,6008.248,0.598855285,5.767941119,4.227435106,EURB,0.043188223
149,GEO,Georgia,Europe,Eurasia,4218000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.733,4218000,0.997936534,0.99623287,0.998955174,0.0066513,0.0010548,0.0066513,241.1354857,5.72E-05,3.90E-05,0.0001512,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,149,GEO,1,0,1,0,0,0,NA,NA,14,5.5,5,NA,5.5,NA,5.5,10,50,NA,0.005744133,0.7,5.74E-05,5.74E-05,5.74E-05,5,2.66E-06,700,2.82E-05,16,GEO,2658.018,0.519761764,4.837963551,3.54583664,EURB,0.038487083
64,CRI,Costa Rica,Americas,CentralAmericaMexico,4641000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.744,4641000,0.998216859,0.996653673,0.999125889,0.001632197,0.0004522,0.005470083,0,0,0,0,640,0.379489713,234.0454485,63.45479789,31.92493616,64,CRI,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.040939453,1.203,3.62E-05,3.62E-05,0.000361911,5,0,600,5.39E-06,16,CRI,7842.862,0.699284529,20.21916077,14.82515287,AMRB,0.034487786
1,DZA,Algeria,Africa,NorthAfrica,35419000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.698,35419000,0.996717389,0.994383362,0.99817043,0.002259,0.0002486,0.003353,768.7257,2.17E-05,1.75E-05,4.87E-05,763.2666667,0.379489713,234.0454485,30.91181177,12.57703707,1,DZA,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.009655602,1.43,9.66E-05,9.66E-05,0.00096556,5,1.44E-05,500,2.03E-05,16,DZA,4435.431,0.638227876,5.576714708,4.090903894,AFRD,0.024996941
16,EGY,Egypt,Africa,NorthAfrica,84474000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.644,84474000,0.993291629,0.989615872,0.995869307,0.0023676,0.0002486,0.003353,959.1713343,1.14E-05,9.17E-06,2.55E-05,763.2666667,0.379489713,234.0454485,30.91181177,11.92534231,16,EGY,1,0,1,0,0,0,NA,NA,14,5.5,5,NA,5.5,NA,5.5,10,60,NA,0.009655602,1.43,9.66E-05,9.66E-05,0.00096556,5,7.53E-06,500,1.08E-05,16,EGY,2788.829,0.438879007,3.561288617,2.61299985,EMRD,0.01470967
28,LBY,Libyan Arab Jamahiriya,Africa,NorthAfrica,6544000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.76,6544000,0.998558146,0.997183627,0.999314276,0.00195446,0.0002486,0.003353,144.8300324,2.21E-05,1.79E-05,4.97E-05,763.2666667,0.379489713,234.0454485,30.91181177,14.23235617,28,LBY,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.009655602,1.43,9.66E-05,9.66E-05,0.00096556,5,1.47E-05,500,1.08E-05,16,LBY,11314.15,0.819597613,31.29162559,22.93555368,EMRB,0.013037343
98,IDN,Indonesia,Asia,Indonesia,232517000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.617,232517000,0.990421295,0.985674478,0.993857138,0.001054,0.001054,0.014327,2250.105931,9.68E-06,7.87E-06,2.16E-05,763.2666667,0.379489713,98.25810214,51.83821657,13.0366616,98,IDN,1,0,1,0,0.003249631,0,NA,NA,14,5,5,NA,NA,NA,5,10,80,NA,0.010999999,2.49,1.10E-05,1.10E-05,0.00011,31.7,2.62E-06,500,4.30E-08,10.5,IDN,3015.374,0.686228231,4.410177838,3.233190078,SEARB,0.015700511
126,TLS,Timor-Leste,Asia,Indonesia,1170000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.495,1170000,0.95329522,0.926319952,0.969729371,0.001054,0.001054,0.014327,0,0,0,0,763.2666667,0.379489713,98.25810214,51.83821657,13.0366616,126,TLS,0,0,1,0,0.003249631,0,NA,NA,14,5,5,NA,NA,NA,5,10,80,NA,0.010999999,1.186,1.10E-05,1.10E-05,0.00011,5,0,500,4.30E-08,16,TLS,588.427,0.205697676,2.329382305,1.707655085,SEARD,0.010495019
131,VNM,Viet Nam,Asia,Asia_2,89029000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.593,89029000,0.986866982,0.980525949,0.991231232,0.003783,0.001325,0.0118826,908.1751671,1.02E-05,8.99E-06,2.11E-05,763.2666667,0.379489713,234.0454485,36.84426886,14.70995359,131,VNM,1,0,1,0,0,0.056893339,NA,NA,14,5,5,NA,NA,NA,5,10,100,NA,0.015725213,1.2,7.97E-06,7.97E-06,7.97E-05,5,1.15E-05,500,1.19E-07,16,VNM,1173.548,0.374500301,2.006802107,1.471601278,WPRB,0.012354534
39,RWA,Rwanda,Africa,Congo,10276000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.429,10276000,0.894572919,0.821867709,0.936757061,0.001333152,0.001284031,0.00195446,146.1528634,1.42E-05,1.34E-05,2.75E-05,763.2666667,0.379489713,234.0454485,69.22610823,20.47795568,39,RWA,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,20,100,NA,0.027412449,1.5,0,0,3.77E-06,5,9.75E-06,500,0,16,RWA,562.313,0.462221291,1.423277323,1.043995347,AFRE,0.027168694
67,DOM,Dominican Republic,Americas,Carribbean,10225000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.689,10225000,0.996301545,0.993780651,0.997908776,0.002258525,0.002258525,0.002513886,285.7568587,2.79E-05,2.77E-05,5.16E-05,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,67,DOM,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.025436186,1.38,6.13E-05,6.13E-05,0.000612645,5,1.87E-05,500,1.27E-05,16,DOM,5228.229,0.591710486,5.07743728,3.722893582,AMRB,0.030332019
