NUM,CODE,Country,Continent,Cluster,Human_population_2010,Cov,Cov_L,Cov_U,mRP,lRP,uRP,Coverage,HDI,pop,PP,PPl,PPu,BI,BI_L,BI_U,LL,LLpc,LLpcU,LLpcL,L.cost.per,NTVcost,HRIGcost,ERIGcost,TCVcost,Num.1,Code,RISK,NTV,TCV_IM,TCV_ID,HRIG,ERIG,SMP,SMB,ND_NTV,ND_IM,ND_ID,NC_NTV,NC_IM,NC_ID,NTRAV,TRAV_U,TRAV_R,WK_LOST,DVAC,DVAC_C,DSTE,DSTE_C,DKIL,DKIL_C,CAT,CAT_C,TEST,TEST_C,CODE_GDP,GDP.US.,US..I.,FIRST_CONSULT,SUB_CONSULT,WHO,TRAVEL
73,HTI,Haiti,Americas,Carribbean,10188000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.454,10188000,0.922069875,0.873341366,0.951951554,0.002386206,0.002258525,0.002513886,101.6055771,9.97E-06,1.38E-05,1.33E-05,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,73,HTI,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.041372301,1.38,6.13E-05,6.13E-05,0.000612645,5,6.16E-06,500,9.66E-06,16,HTI,672.918,0.577845635,3.621873351,2.654668536,AMRD,0.032073147
80,PER,Peru,Americas,Andean,29496000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.725,29496000,0.99770542,0.995865067,0.998805814,0.001588898,0.000616487,0.00340357,380.2896478,1.29E-05,1.97E-05,1.56E-05,763.2666667,0.379489713,426.760882,189.2357468,40.49700227,80,PER,1,1,0,0,0,0,0,1,14,5,5,14,NA,NA,14,10,60,14,0.023663039,1.3,6.16E-05,6.16E-05,0.000616116,5,1.14E-06,700,2.75E-06,16,PER,5171.651,0.554294221,4.914431363,3.602054806,AMRD,0.030032636
119,RUS,Russian Federation,Asia,Eurasia,140367000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.755,140367000,0.998459161,0.997027444,0.999262418,0.0028497,0.0010548,0.0066513,425.6826482,3.03E-06,8.29E-06,2.10E-06,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,119,RUS,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035620908,0.7,5.74E-05,5.74E-05,5.74E-05,5,2.60E-06,700,2.45E-05,16,RUS,10437.49,0.659067716,7.05107464,5.166917719,EURC,0.023890902
130,UZB,Uzbekistan,Asia,Eurasia,27793000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.641,27793000,0.993020474,0.989298055,0.99570277,0.001952542,0.0010548,0.0066513,146.7447423,5.28E-06,1.48E-05,3.56E-06,763.2666667,0.379489713,234.0454485,27.32788137,2.581397556,130,UZB,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035980283,0.7,5.74E-05,5.74E-05,0.009714676,5,4.77E-06,700,1.77E-05,16,UZB,1380.246,0.454141825,1.595133167,1.169103812,EURB,0.022842735
127,TUR,Turkey,Europe,EasternEurope,75705000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.699,75705000,0.996760616,0.99444671,0.998199099,0.0023545,0.0001529,0.0023545,92.97231358,1.23E-06,6.12E-06,4.77E-07,2556,0.379489713,324.6485126,17.11103237,14.21280053,127,TUR,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,5,NA,5,10,50,5,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.94E-06,700,2.88E-06,16,TUR,10398.685,0.772351848,7.593126874,5.565148889,EURB,0.057044503
133,ALB,Albania,Europe,EasternEurope,3169000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.739,3169000,0.998094489,0.99647257,0.999055051,0.0008416,0.0001529,0.0023545,5.834465704,1.84E-06,9.17E-06,7.15E-07,2556,0.379489713,324.6485126,67.65334442,23.23852268,133,ALB,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,2.91E-06,700,6.31E-07,16,ALB,3676.945,0.493319625,4.075920399,2.987320541,EURB,0.03499743
135,ARM,Armenia,Europe,EasternEurope,3091000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.716,3091000,0.997414416,0.995424632,0.998623239,0.0008416,0.0001529,0.0023545,4.288171948,1.39E-06,6.91E-06,5.39E-07,2556,0.379489713,324.6485126,67.65334442,23.23852268,135,ARM,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,2.20E-06,700,2.14E-05,16,ARM,2845.759,0.556918964,3.915761376,2.869936909,EURB,0.040721912
138,BLR,Belarus,Europe,EasternEurope,9592000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.756,9592000,0.998479486,0.997059327,0.999273106,0.0008416,0.0001529,0.0023545,24.17473709,2.52E-06,1.26E-05,9.79E-07,2556,0.379489713,324.6485126,67.65334442,23.23852268,138,BLR,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,3.99E-06,700,8.34E-06,16,BLR,5800.429,0.417017049,3.975457369,2.913153267,EURC,0.014845957
140,BIH,Bosnia and Herzegovina,Europe,EasternEurope,3759000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.733,3759000,0.997936534,0.99623287,0.998955174,0.0008416,0.0001529,0.0023545,3.775351895,1.00E-06,5.00E-06,3.90E-07,2556,0.379489713,254.1609575,67.65334442,20.96172846,140,BIH,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.59E-06,700,5.32E-07,16,BIH,4318.677,0.554938597,3.477905281,2.549023746,EURB,0.03769459
141,BGR,Bulgaria,Europe,EasternEurope,7498000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.771,7498000,0.99875413,0.997496507,0.999418399,0.0008416,0.0001529,0.0023545,5.674451516,7.57E-07,3.77E-06,2.94E-07,2556,0.379489713,324.6485126,67.65334442,21.18182661,141,BGR,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.20E-06,700,4.00E-07,16,BGR,6334.337,0.492900095,4.901101316,3.592111523,EURB,0.035643953
142,HRV,Croatia,Europe,EasternEurope,4410000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.796,4410000,0.999106219,0.998061176,0.999609296,0.0003968,0.0001529,0.0023545,3.588826578,8.14E-07,4.05E-06,3.16E-07,2556,0.379489713,217.4779327,67.65334442,39.58650746,142,HRV,1,0,1,0,0,0,NA,NA,14,4,5,NA,4,NA,3.5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.29E-06,700,0.000184354,16,HRV,13720.239,0.77587732,26.78433243,19.63283249,EURA,0.075021127
143,CYP,Cyprus,Europe,EasternEurope,880000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.84,880000,0.999501956,0.998782992,0.999805939,0.0008416,0.0001529,0.0023545,0,0,0,0,2556,0.379489713,324.6485126,67.65334442,23.23852268,143,CYP,0,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,0,700,2.14E-05,16,CYP,28236.971,0.999337302,17.40898546,12.76073228,EURA,0.096871861
144,CZE,Czech Republic,Europe,EasternEurope,10410000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.865,10410000,0.999642781,0.999074005,0.999869778,0.0008416,0.0001529,0.0023545,8.630573048,8.29E-07,4.13E-06,3.22E-07,2556,0.379489713,324.6485126,91.707562,22.00981488,144,CZE,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.31E-06,700,2.14E-05,16,CZE,18288.284,0.735384628,31.49265229,23.08401632,EURA,0.077997143
146,EST,Estonia,Europe,EasternEurope,1338000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.835,1338000,0.99946773,0.998710645,0.999790531,0.0008416,0.0001529,0.0023545,1.534133447,1.15E-06,5.71E-06,4.45E-07,2556,0.379489713,503.8937499,67.65334442,28.10618424,146,EST,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.81E-06,700,2.14E-05,16,EST,14835.96,0.801140911,29.59382502,21.68589423,EURC,0.030109683
151,GRC,Greece,Europe,EasternEurope,11183000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.861,11183000,0.999623271,0.999032748,0.999861249,0.0008416,0.0001529,0.0023545,0,0,0,0,2556,0.379489713,324.6485126,67.65334442,23.23852268,151,GRC,0,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,0,700,2.14E-05,16,GRC,27301.544,0.960177332,32.26476818,23.64997487,EURA,0.098620612
152,HUN,Hungary,Europe,EasternEurope,9972000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.816,9972000,0.999314818,0.998422157,0.99971705,0.0008416,0.0001529,0.0023545,5.415501411,5.43E-07,2.71E-06,2.11E-07,2556,0.379489713,324.6485126,67.65334442,37.33807881,152,HUN,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,8.60E-07,700,2.14E-05,16,HUN,12879.296,0.687321413,27.46371937,20.12498598,EURC,0.027998315
156,LVA,Latvia,Europe,EasternEurope,2242000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.805,2242000,0.999206964,0.998237053,0.999661037,0.0008416,0.0001529,0.0023545,2.323527691,1.04E-06,5.16E-06,4.02E-07,2556,0.379489713,340.6280874,144.1118831,22.83355884,156,LVA,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.64E-06,700,2.90E-05,16,LVA,10694.594,0.739573366,24.76968082,18.15083647,EURC,0.027137371
157,LTU,Lithuania,Europe,EasternEurope,3254000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.81,3254000,0.999257945,0.998329137,0.999687332,0.0008416,0.0001529,0.0023545,5.111191956,1.57E-06,7.83E-06,6.10E-07,2556,0.379489713,445.4367297,67.65334442,22.06750771,157,LTU,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,2.49E-06,700,1.94E-05,16,LTU,11043.838,0.642634963,23.78910772,17.43228777,EURC,0.025672268
159,MLT,Malta,Europe,EasternEurope,408000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.832,408000,0.999446076,0.998665192,0.999780356,0.0008416,0.0001529,0.0023545,0,0,0,0,2556,0.379489713,324.6485126,67.65334442,23.23852268,159,MLT,0,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,0,700,2.14E-05,16,MLT,19746.38,0.79647242,9.829974206,7.205340565,EURA,0.077327142
165,MDA,Moldova,Europe,EasternEurope,3707000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.649,3707000,0.993720492,0.99015673,0.996156513,0.0008416,0.0001529,0.0023545,0,0,0,0,2556,0.379489713,324.6485126,67.65334442,23.23852268,165,MDA,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,0,700,7.55E-06,16,MDA,1630.408,0.528892355,3.956433843,2.899213123,EURC,0.019235557
166,ROU,Romania,Europe,EasternEurope,21190000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.781,21190000,0.998909107,0.997739491,0.999507597,0.0008416,0.0001529,0.0023545,24.95078914,1.18E-06,5.87E-06,4.57E-07,2556,0.379489713,324.6485126,85.15702185,16.50736116,166,ROU,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.86E-06,700,2.28E-05,16,ROU,7542.252,0.63593344,5.501794429,4.032371072,EURB,0.039241177
168,SRB,Serbia and Montenegro,Europe,EasternEurope,10525000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.766,10525000,0.998668581,0.997360786,0.999371944,0.0001529,0.0001529,0.0023545,8.072989333,7.67E-07,3.82E-06,2.98E-07,2556,0.379489713,170.3140437,67.65334442,20.96172846,168,SRB,1,0,1,0,0,0,NA,NA,14,5,5,NA,5,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,6.06E-22,700,1.74E-05,16,SRB,5233.213,0.48320593,3.614380358,2.649048958,EURB,0.031408385
169,SVK,Slovakia,Europe,EasternEurope,5411000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.834,5411000,0.999460608,0.998695669,0.999787193,0.0008416,0.0001529,0.0023545,3.384182349,6.25E-07,3.12E-06,2.43E-07,2556,0.379489713,324.6485126,67.65334442,26.2729064,169,SVK,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,9.90E-07,700,2.96E-06,16,SVK,16103.985,0.727744987,8.5248697,6.248041147,EURB,0.055307994
170,SVN,Slovenia,Europe,EasternEurope,2025000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.884,2025000,0.999722522,0.999244223,0.999903784,0.0008416,0.0001529,0.0023545,2.8771959,1.42E-06,7.08E-06,5.52E-07,2556,0.379489713,340.6280874,67.65334442,23.58194451,170,SVN,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,2.25E-06,700,9.88E-07,16,SVN,23705.694,0.845713785,6.14382343,4.503403494,EURA,0.084513233
174,MKD,The former Yugoslav Republic of Macedonia,Europe,EasternEurope,2041000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.728,2041000,0.997794969,0.996007964,0.99886469,0.0008416,0.0001529,0.0023545,2.345122455,1.15E-06,5.73E-06,4.46E-07,2556,0.379489713,324.6485126,67.65334442,23.23852268,174,MKD,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.82E-06,700,2.14E-05,16,MKD,4431.129,0.455507252,4.027237004,2.951639543,EURB,0.030654332
175,UKR,Ukraine,Europe,EasternEurope,45436000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.729,45436000,0.997824036,0.996057654,0.998883688,0.0004622,0.0001529,0.0023545,38.65936975,8.51E-07,4.24E-06,3.30E-07,2556,0.379489713,324.6485126,0.179222778,12.44602627,175,UKR,1,0,1,0,0,0,NA,NA,14,6,5,NA,6,NA,5.5,10,50,6,0.035883737,0.8,0.003588374,0.003588374,3.59E-05,5,1.35E-06,700,2.41E-05,16,UKR,2999.629,0.446931695,2.742410956,2.009596052,EURC,0.014445004
49,TUN,Tunisia,Africa,NorthAfrica,10374000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.698,10374000,0.996717389,0.994383362,0.99817043,0.003353,0.0002486,0.003353,9.028640894,8.70E-07,5.14E-06,2.87E-07,763.2666667,0.379489713,234.0454485,45.55208183,14.63577826,49,TUN,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.043425872,1.43,9.66E-05,9.66E-05,0.00096556,5,6.90E-07,500,7.71E-06,16,TUN,4200.466,0.44292636,3.191931486,2.339562568,EMRB,0.007437883
122,LKA,Sri Lanka,Asia,Asia_4,20411000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.691,20411000,0.996398272,0.99391974,0.997967974,0.012248,0.002313963,0.012248,4.866517876,2.38E-07,1.53E-06,7.25E-08,763.2666667,0.379489713,107.3524024,9.707274377,12.85981136,122,LKA,1,0,0.05,0.95,0.007,0.243,NA,NA,14,5,4,NA,NA,4,4,10,60,3.8,0.054052129,1.186,0.009312822,0.009312822,0,5,2.57E-07,700,4.23E-05,16,LKA,2435.133,0.466468404,3.010033681,2.206716234,SEARB,0.013312446
125,THA,Thailand,Asia,Asia_4,68139000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.682,68139000,0.995942167,0.993255464,0.997667445,0.005870353,0.002313963,0.012248,24.26602731,3.56E-07,2.33E-06,1.06E-07,763.2666667,0.379489713,76.47600056,39.9100676,15.92084086,125,THA,1,0,0.6,0.4,0,0.06,NA,NA,14,4,4,NA,4,4,4,10,60,4,0.064285714,1.186,0.000177856,0.000177856,0.000149377,5,1.48E-07,700,4.11E-06,16,THA,4991.525,0.543299496,3.987710254,2.923470595,SEARB,0.014523637
54,ATG,Antigua and Barbuda,Americas,Carribbean,87689,0,0,0,0.742146196,0.632520561,0.827799266,0,0.764,87688.78373,0.998632742,0.997303005,0.999353795,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,54,ATG,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,ATG,12848.663,0.775256955,22.19292545,16.27236245,AMRB,0.036183578
56,BHS,Bahamas,Americas,Carribbean,345000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.771,345000,0.99875413,0.997496507,0.999418399,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,56,BHS,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,BHS,21878.573,0.844900811,26.55310711,19.46934774,AMRB,0.04130672
57,BRB,Barbados,Americas,Carribbean,256000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.793,256000,0.999069872,0.998000566,0.999590979,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,57,BRB,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,BRB,14326.463,0.636382866,21.55656601,15.8057691,AMRB,0.039434907
66,DMA,Dominica,Americas,Carribbean,69625,0,0,0,0.742146196,0.632520561,0.827799266,0,0.724,69625,0.997674771,0.995817796,0.99878659,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,66,DMA,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,DMA,5167.445,0.496107852,20.26962674,14.86215568,AMRB,0.02543151
70,GRD,Grenada,Americas,Carribbean,102000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.748,102000,0.998309082,0.996794398,0.999178569,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,70,GRD,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,GRD,6542.605,0.613930658,20.67971181,15.16283947,AMRB,0.029353677
75,JAM,Jamaica,Americas,Carribbean,2732000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.727,2732000,0.997765513,0.995958072,0.998845368,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,75,JAM,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,JAM,5039.382,0.577445512,7.522762352,5.515862064,AMRB,0.029693868
81,KNA,Saint Kitts and Nevis,Americas,Carribbean,51672,0,0,0,0.742146196,0.632520561,0.827799266,0,0.735,51672.28803,0.997990586,0.996313329,0.998989914,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,81,KNA,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,KNA,9635.99,0.776159506,31.31776393,22.96290351,AMRB,0.039718511
82,LCA,Saint Lucia,Americas,Carribbean,172000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.723,172000,0.997643714,0.995770168,0.998767131,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,82,LCA,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,LCA,5667.963,0.547635625,25.31363645,18.5605394,AMRB,0.029641199
83,VCT,Saint Vincent and the Grenadines,Americas,Carribbean,106000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.717,106000,0.997448487,0.995478931,0.998644822,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,83,VCT,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,VCT,5228.57,0.524429765,5.185904807,3.802424463,AMRB,0.028671234
85,TTO,Trinidad and Tobago,Americas,Carribbean,1344000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.76,1344000,0.998558146,0.997183627,0.999314276,0.002386206,0.002258525,0.002513886,0,0,0,0,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,85,TTO,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.061264538,1.38,6.13E-05,6.13E-05,0.000612645,5,0,500,9.66E-06,16,TTO,20228.27,0.944043268,43.21979153,31.6897434,AMRB,0.065617092
163,POL,Poland,Europe,EasternEurope,38038000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.813,38038000,0.999286948,0.998376366,0.999703054,0.0008416,0.0001529,0.0023545,1.509368437,3.97E-08,1.16E-06,2.80E-09,2556,0.379489713,324.6485126,67.65334442,20.50986589,163,POL,1,0,1,0,0.073653893,0.22096168,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.119934381,0.8,0.003588374,0.003588374,3.59E-05,5,1.45E-06,700,1.84E-07,16,POL,12300.126,0.649557943,23.15937471,16.97395165,EURB,0.046846566
45,ZAF,South Africa,Africa,SADC,50491000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.619,50491000,0.99067037,0.986064656,0.994048771,0.004230129,0.0003772,0.004230129,4.166901641,8.25E-08,2.62E-06,5.37E-09,584.6666667,0.379489713,234.0454485,132.8449541,24.68670822,45,ZAF,1,0,1,0,0,0.024659237,NA,NA,14,4,5,NA,4,NA,4,10,80,NA,0.029708265,1.92,0.000815987,0.000815987,0.000198055,20,1.29E-06,600,4.65E-05,16,ZAF,7157.801,0.681852289,5.896403291,4.325100597,AFRE,0.040637477
71,GTM,Guatemala,Americas,CentralAmericaMexico,14376000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.574,14376000,0.983155114,0.97509972,0.988591514,0.000696298,0.0004522,0.005470083,0.750794852,5.22E-08,1.66E-06,3.40E-09,640,0.379489713,234.0454485,63.45479789,22.7414349,71,GTM,1,0,1,0,0,0,NA,NA,14,3.5,5,NA,3.5,NA,3.5,10,60,NA,0.112511825,1.47,3.62E-05,3.62E-05,0.000361911,5,1.40E-07,700,2.23E-05,16,GTM,2887.642,0.591182711,5.03874206,3.693168897,AMRD,0.032540489
101,ISR,Israel,Asia,MiddleEast,7284000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.888,7284000,0.999736893,0.999275554,0.999910191,0.0009022,0.00046,0.0017386,0.101584229,1.39E-08,4.54E-07,8.87E-10,1000,0.379489713,157.6981881,65.48911272,20.96172846,101,ISR,1,0,1,0,0.094523924,0.283571772,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.017847337,0.5,5.21E-06,5.21E-06,0.002059308,5,2.10E-08,700,5.77E-06,16,ISR,28685.616,0.971360827,29.05849164,21.29978413,EURA,0.100061114
65,CUB,Cuba,Americas,Carribbean,11204000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.776,11204000,0.998834188,0.997620999,0.999464872,0.002513886,0.002258525,0.002513886,0.651442894,5.81E-08,2.32E-06,3.03E-09,763.2666667,0.379489713,234.0454485,87.47490529,28.21771138,65,CUB,1,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.076930739,1.38,6.13E-05,6.13E-05,0.000612645,5,1.56E-07,500,6.60E-06,16,CUB,1500,0.3,2.166,1.587968021,AMRA,0.0105
62,CHL,Chile,Americas,SouthernCone,17134000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.805,17134000,0.999206964,0.998237053,0.999661037,0.002025225,0.000752849,0.002025225,0,0,0,0,763.2666667,0.379489713,169.7797147,63.45479789,18.27356771,62,CHL,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.154029115,0.7,0.000154029,0.000154029,0.001540291,5,0,700,1.25E-05,16,CHL,11827.958,0.78842809,25.08988419,18.3964791,AMRB,0.035606447
87,URY,Uruguay,Americas,SouthernCone,3373000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.783,3373000,0.99893771,0.997785222,0.999522947,0.000752849,0.000752849,0.002025225,0,0,0,0,763.2666667,0.379489713,169.7797147,63.45479789,12.72377072,87,URY,0,0,1,0,0.006993007,0.006993007,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.154029115,0.7,0.000154029,0.000154029,0.001540291,5,0,700,1.04E-05,16,URY,11997.896,0.839242121,24.24923568,17.78009632,AMRB,0.042180481
